Transaction ID,CPU Time,I/O on Disk,% Read Operations
53982,1.4645,3,12
53983,1.8115,3,12
53984,1.7919,3,18
53985,1.7176,3,92
53986,1.4787,3,85
53987,1.6021,3,16
53988,1.8643,3,88
53989,1.6292,3,96
53990,1.9379,3,6
53991,1.8212,2,15
53992,1.4092,3,96
53993,1.5653,3,85
53994,1.756,3,92
53995,1.6331,3,12
53996,1.6324,3,12
53997,1.9463,3,1
53998,1.9433,3,89
53999,1.8231,3,3
54000,1.9884,3,5
54001,1.8182,3,92
54002,1.6892,3,89
54003,2.0019,3,89
54004,2.0135,3,15
54005,1.9176,3,100
54006,1.7824,3,13
54007,1.8623,3,87
54008,1.8736,3,84
54009,1.7334,3,90
54010,1.5849,3,90
54011,1.7702,3,85
54012,2.3685,3,93
54013,2.3321,3,92
54014,1.8763,3,87
54015,1.598,3,80
54016,1.7693,3,13
54017,1.5523,3,97
54018,1.4989,3,11
54019,1.5424,3,91
54020,1.9583,3,15
54021,1.5951,3,86
54022,1.7928,3,89
54023,1.7145,3,4
54024,1.5734,3,12
54025,1.4756,3,10
54026,1.5274,3,92
54027,1.7132,3,3
54028,1.4416,3,12
54029,1.9957,3,92
54030,1.6937,3,90
54031,1.7158,3,7
54032,2.0432,3,91
54033,1.8424,3,6
54034,1.6527,3,98
54035,1.8044,3,95
54036,1.8299,3,10
54037,1.6932,3,9
54038,1.781,3,90
54039,1.6967,3,88
54040,2.2199,3,98
54041,1.9918,3,94
54042,1.6542,3,93
54043,1.8829,3,12
54044,2.1011,3,13
54045,1.6965,3,88
54046,1.9892,3,88
54047,1.3132,3,15
54048,1.7993,3,11
54049,1.516,3,86
54050,1.8243,3,10
54051,1.6829,3,86
54052,2.1547,3,13
54053,1.893,3,6
54054,1.9174,3,87
54055,1.8745,3,97
54056,1.8781,3,6
54057,2.0449,3,1
54058,1.2829,3,86
54059,1.794,3,9
54060,1.7523,3,16
54061,1.9793,3,11
54062,1.7862,3,88
54063,1.8335,3,93
54064,1.861,3,90
54065,1.617,3,89
54066,1.891,3,8
54067,2.2068,3,76
54068,1.6748,3,6
54069,1.6494,2,9
54070,1.6974,3,2
54071,1.7815,3,95
54072,2.0066,3,85
54073,2.0754,3,12
54074,1.5542,2,16
54075,2.0817,3,15
54076,1.6128,3,9
54077,1.9657,3,92
54078,1.5738,3,94
54079,1.8481,3,87
54080,2.0713,3,90
54081,2.091,3,100
54082,1.6897,3,16
54083,1.6608,3,94
54084,2.0071,3,8
54085,1.8263,3,87
54086,1.8054,3,13
54087,1.5968,3,6
54088,1.558,3,13
54089,2.0079,3,90
54090,2.1277,3,86
54091,1.5019,3,10
54092,1.6295,3,95
54093,1.6257,2,13
54094,1.8459,3,95
54095,2.0994,3,84
54096,1.6662,3,88
54097,1.4206,3,16
54098,1.4867,3,15
54099,1.9358,3,17
54100,1.8381,3,92
54101,1.9811,3,89
54102,1.8742,3,88
54103,1.6401,3,12
54104,1.5691,2,12
54105,1.9098,3,86
54106,1.5826,3,91
54107,2.0591,3,9
54108,2.2003,3,9
54109,2.0474,3,97
54110,1.9348,3,90
54111,1.8626,3,10
54112,1.8737,3,81
54113,1.9074,3,90
54114,1.7173,3,5
54115,1.9179,3,15
54116,2.2408,3,6
54117,1.7732,3,91
54118,1.7469,3,11
54119,1.5553,3,99
54120,2.022,3,85
54121,1.9572,3,96
54122,1.6295,3,82
54123,1.5121,3,17
54124,1.683,3,9
54125,1.7808,3,5
54126,1.8134,3,5
54127,1.6507,3,92
54128,1.8852,3,87
54129,1.9677,3,91
54130,2.0367,3,16
54131,1.787,3,86
54132,2.1197,3,13
54133,1.6179,3,3
54134,1.6775,2,11
54135,1.896,3,90
54136,1.8487,3,90
54137,1.8963,3,94
54138,2.1393,3,88
54139,2.1911,3,1
54140,1.6691,3,89
54141,1.9006,3,82
54142,1.8626,3,4
54143,1.8274,3,10
54144,1.602,3,10
54145,2.0373,3,16
54146,1.8328,3,97
54147,1.9675,2,11
54148,2.1745,3,1
54149,1.6967,3,88
54150,2.229,3,89
54151,1.8547,3,15
54152,1.5422,3,4
54153,1.7354,3,89
54154,1.7736,3,9
54155,1.6275,3,89
54156,2.0613,3,9
54157,2.0065,3,18
54158,1.7504,3,10
54159,1.6274,3,13
54160,1.7907,2,92
54161,2.0925,3,14
54162,1.9839,3,12
54163,1.8651,3,99
54164,1.9125,3,92
54165,1.4762,3,88
54166,1.6475,3,10
54167,1.7681,3,91
54168,1.7393,2,79
54169,2.2672,3,5
54170,1.8804,3,100
54171,1.9737,3,90
54172,2.0322,3,17
54173,1.7025,3,1
54174,1.7938,3,9
54175,2.02,3,94
54176,2.0585,3,96
54177,1.3396,3,85
54178,1.7762,3,84
54179,2.144,3,92
54180,2.0125,3,91
54181,1.6157,3,83
54182,1.6612,3,10
54183,1.9287,3,87
54184,1.5672,3,91
54185,1.6857,3,89
54186,1.6121,3,95
54187,1.834,3,98
54188,1.9105,3,16
54189,1.9617,3,88
54190,1.5603,3,91
54191,1.7998,3,14
54192,1.7396,3,4
54193,1.9291,3,90
54194,1.7919,3,85
54195,1.8569,3,14
54196,2.0925,3,85
54197,1.7899,3,86
54198,1.9574,3,92
54199,2.1472,3,90
54200,2.028,3,8
54201,1.7216,3,90
54202,1.3063,3,13
54203,1.7569,3,93
54204,1.83,3,9
54205,2.1007,3,12
54206,1.9121,3,86
54207,1.8463,3,90
54208,1.5606,3,14
54209,1.681,3,91
54210,2.2687,3,10
54211,1.9344,3,85
54212,1.7291,3,93
54213,1.662,3,7
54214,1.6747,3,81
54215,1.8887,3,8
54216,1.8649,3,91
54217,1.492,3,14
54218,1.9874,3,100
54219,1.8551,3,93
54220,1.8455,3,8
54221,1.7403,3,8
54222,1.7397,3,90
54223,1.5904,3,0
54224,1.5922,3,85
54225,1.8967,3,87
54226,1.7625,3,1
54227,2.0082,3,12
54228,1.8496,3,8
54229,1.8986,3,90
54230,1.9064,3,0
54231,1.7149,2,7
54232,1.9729,3,88
54233,1.559,3,86
54234,1.9433,3,91
54235,1.3587,3,91
54236,1.897,3,7
54237,1.7531,3,87
54238,1.8023,3,9
54239,1.962,3,12
54240,1.7799,3,93
54241,2.2262,3,84
54242,2.111,3,94
54243,1.4239,3,89
54244,1.8018,3,10
54245,1.584,3,95
54246,1.9692,3,94
54247,1.8108,2,3
54248,2.1059,3,92
54249,2.0723,3,85
54250,2.1619,3,15
54251,2.0982,3,88
54252,1.7808,3,94
54253,1.8762,3,6
54254,1.723,3,85
54255,1.9412,3,11
54256,1.7348,3,9
54257,2.0063,3,99
54258,2.069,3,15
54259,1.987,3,9
54260,2.1545,3,5
54261,2.1124,3,5
54262,1.763,3,90
54263,2.1496,3,12
54264,1.8116,3,17
54265,2.0003,3,94
54266,1.9734,3,94
54267,2.012,3,6
54268,1.4382,3,9
54269,1.7145,3,97
54270,1.5602,3,87
54271,1.7438,3,2
54272,2.1124,3,7
54273,1.522,3,89
54274,1.6386,3,94
54275,1.6305,3,85
54276,1.5703,3,0
54277,1.9558,3,11
54278,1.9682,3,92
54279,1.7203,3,95
54280,1.7642,3,98
54281,1.8493,3,89
54282,1.7406,2,11
54283,1.5465,3,99
54284,1.6914,3,4
54285,1.7494,3,17
54286,1.9141,3,10
54287,1.7192,3,9
54288,1.6561,3,93
54289,1.5424,3,10
54290,1.7068,3,100
54291,1.8165,3,92
54292,1.9674,3,1
54293,2.2513,3,84
54294,1.4343,3,11
54295,1.8467,3,4
54296,1.8358,3,19
54297,1.9767,3,10
54298,1.6894,2,89
54299,1.87,3,82
54300,1.9482,3,76
54301,1.8511,3,90
54302,1.5996,3,80
54303,1.8592,3,13
54304,1.5337,3,91
54305,1.5659,3,90
54306,1.6697,3,94
54307,2.0085,3,89
54308,2.0834,3,86
54309,1.6056,3,10
54310,1.3515,3,92
54311,1.7378,3,87
54312,1.5615,3,16
54313,1.7972,3,14
54314,1.8615,3,89
54315,1.695,3,5
54316,1.7771,3,83
54317,1.7511,3,14
54318,1.7996,3,84
54319,1.7224,3,10
54320,2.052,3,15
54321,1.7835,3,17
54322,1.6978,3,6
54323,1.8574,3,94
54324,2.3871,3,14
54325,1.8273,3,14
54326,1.5992,3,14
54327,2.0455,3,100
54328,1.5756,3,97
54329,1.8701,3,17
54330,1.5698,3,92
54331,2.0867,3,8
54332,1.821,3,14
54333,1.6146,3,88
54334,1.8528,3,79
54335,1.9921,3,86
54336,1.5506,3,6
54337,1.5108,3,2
54338,1.6096,3,87
54339,2.0611,3,15
54340,1.7572,3,87
54341,1.7019,3,9
54342,1.6603,3,6
54343,1.7943,3,93
54344,1.7295,3,11
54345,1.9091,3,89
54346,1.5518,3,11
54347,1.7974,3,89
54348,1.7293,2,100
54349,1.6728,3,86
54350,1.4971,3,13
54351,2.0203,3,10
54352,2.2303,3,97
54353,1.8117,3,8
54354,1.7363,3,97
54355,1.9891,3,91
54356,1.5279,3,5
54357,1.8553,3,8
54358,1.9865,3,92
54359,1.7763,3,99
54360,1.7192,3,16
54361,1.9024,3,16
54362,2.1311,3,92
54363,1.8697,3,91
54364,2.0685,3,6
54365,1.6575,3,5
54366,1.648,3,20
54367,2.0544,3,93
54368,1.5,3,9
54369,1.7278,3,83
54370,2.1551,3,3
54371,2.2065,3,3
54372,1.8811,3,92
54373,1.7661,3,85
54374,1.6088,3,82
54375,1.4508,3,91
54376,1.9471,2,92
54377,1.7832,3,94
54378,1.6906,3,86
54379,1.5483,3,0
54380,1.8796,3,14
54381,1.7302,3,92
54382,1.7644,3,90
54383,1.7212,3,11
54384,1.77,3,88
54385,1.6464,3,11
54386,1.797,3,86
54387,1.7814,3,10
54388,1.5876,3,92
54389,1.8022,3,10
54390,1.977,3,12
54391,1.9087,3,94
54392,1.6864,3,7
54393,1.7387,3,95
54394,1.9012,3,86
54395,1.6894,3,18
54396,1.9888,3,90
54397,2.0721,3,7
54398,1.9553,3,10
54399,1.8034,3,12
54400,1.5965,3,86
54401,1.566,3,92
54402,1.829,3,10
54403,1.5023,3,1
54404,1.9988,3,86
54405,1.7211,3,13
54406,1.727,3,92
54407,1.6418,3,0
54408,1.8142,3,16
54409,1.7538,3,5
54410,1.8908,3,5
54411,1.4218,3,98
54412,1.8761,3,94
54413,1.8512,3,89
54414,1.8961,3,88
54415,1.331,3,85
54416,2.2303,3,7
54417,1.8685,3,85
54418,1.6562,3,8
54419,1.7023,3,92
54420,1.6595,3,84
54421,2.1327,3,90
54422,1.9395,3,86
54423,1.5995,3,84
54424,1.7119,3,4
54425,1.9803,3,93
54426,1.8553,3,93
54427,1.8572,3,88
54428,1.5306,3,9
54429,1.7889,3,93
54430,1.7681,3,89
54431,1.7054,3,90
54432,1.6737,3,90
54433,1.7696,3,19
54434,1.6319,3,6
54435,1.8916,3,85
54436,2.1822,3,20
54437,1.7113,3,96
54438,1.7882,3,6
54439,1.6557,3,6
54440,1.5728,3,86
54441,1.6576,3,13
54442,2.1076,3,10
54443,2.3067,3,15
54444,1.7478,3,100
54445,1.5133,3,100
54446,2.0998,3,0
54447,1.641,3,16
54448,1.7898,3,8
54449,1.7397,3,89
54450,2.1453,3,9
54451,1.9238,3,10
54452,2.1862,3,83
54453,1.6984,3,0
54454,1.7232,3,19
54455,1.9093,3,90
54456,1.7224,3,0
54457,1.8271,3,94
54458,1.7711,3,84
54459,2.128,3,90
54460,1.8811,3,12
54461,1.7529,3,7
54462,1.6028,2,88
54463,1.4364,3,85
54464,1.5915,3,14
54465,1.9135,3,90
54466,1.8459,3,83
54467,1.8488,3,3
54468,1.5155,3,15
54469,1.8186,3,87
54470,2.0117,2,90
54471,1.4299,3,83
54472,1.5029,3,99
54473,1.7539,3,13
54474,1.8619,3,99
54475,1.6865,3,88
54476,2.0157,3,96
54477,1.8134,3,9
54478,1.8747,3,86
54479,1.3208,3,80
54480,1.5218,3,95
54481,1.6419,3,97
54482,1.4789,3,16
54483,1.9802,3,9
54484,1.7237,3,94
54485,1.7322,3,10
54486,1.8846,3,90
54487,2.1347,3,91
54488,2.0452,3,18
54489,1.6939,3,4
54490,1.8257,3,18
54491,1.5885,3,10
54492,1.3958,3,2
54493,1.3518,3,10
54494,1.7905,3,10
54495,1.8402,3,14
54496,2.4274,3,96
54497,1.5263,3,8
54498,1.6417,3,84
54499,1.4972,3,11
54500,1.7366,3,88
54501,1.5806,3,91
54502,2.0431,3,88
54503,2.0885,3,1
54504,1.8055,3,0
54505,2.1303,3,13
54506,1.4853,3,13
54507,1.8496,3,88
54508,1.9737,3,85
54509,2.0448,3,16
54510,1.7873,3,85
54511,1.8179,3,89
54512,1.7223,3,88
54513,1.8623,3,84
54514,1.9741,3,1
54515,1.7951,3,96
54516,1.6788,2,99
54517,1.8683,3,82
54518,1.525,3,87
54519,2.0312,3,94
54520,2.0978,3,87
54521,1.7959,3,89
54522,1.8234,3,16
54523,2.0456,3,89
54524,1.7159,3,1
54525,2.1159,3,93
54526,1.8616,3,9
54527,1.8061,3,90
54528,1.8056,3,84
54529,1.6359,3,5
54530,1.7407,3,7
54531,1.5084,3,11
54532,1.9119,3,79
54533,1.9029,3,83
54534,2.006,3,95
54535,1.9957,3,3
54536,1.8297,3,16
54537,1.7008,3,8
54538,1.7317,3,92
54539,1.7427,3,2
54540,1.6391,3,11
54541,1.9844,3,96
54542,2.2989,3,96
54543,1.988,3,98
54544,1.7146,3,86
54545,1.7162,3,15
54546,1.9372,3,18
54547,1.5957,3,91
54548,2.2214,3,12
54549,1.5524,3,9
54550,1.5164,3,87
54551,1.6586,3,6
54552,2.1551,3,9
54553,2.145,3,92
54554,2.1358,3,80
54555,1.746,3,8
54556,1.7537,3,90
54557,2.0045,3,7
54558,1.6682,3,18
54559,1.9055,3,88
54560,1.9929,3,88
54561,1.655,3,11
54562,1.9272,3,14
54563,1.7167,3,83
54564,2.0171,3,85
54565,1.6928,3,21
54566,1.5573,3,12
54567,1.7644,3,13
54568,1.7137,3,100
54569,1.7974,3,7
54570,1.9411,3,90
54571,1.318,3,80
54572,1.725,3,88
54573,1.9684,3,95
54574,1.7738,3,24
54575,1.6848,3,0
54576,2.0966,3,12
54577,1.6664,3,100
54578,1.7763,3,94
54579,1.7731,3,79
54580,2.3633,3,3
54581,1.8002,3,19
54582,1.933,3,88
54583,1.5876,3,96
54584,1.6409,3,86
54585,1.8034,3,93
54586,1.8149,3,95
54587,1.4248,3,93
54588,1.9725,3,4
54589,1.7899,3,7
54590,1.552,3,89
54591,2.0327,3,89
54592,2.073,3,3
54593,1.553,3,95
54594,2.0175,3,9
54595,1.7635,3,7
54596,1.7436,3,85
54597,2.1274,3,16
54598,2.1402,3,7
54599,1.7003,4,10
54600,2.099,3,5
54601,1.7891,3,92
54602,2.0787,3,15
54603,1.8928,3,8
54604,1.6797,3,84
54605,1.769,3,84
54606,1.7465,3,3
54607,2.0066,3,96
54608,1.4854,3,3
54609,1.6482,3,18
54610,1.7944,3,95
54611,2.0344,3,99
54612,1.8035,3,81
54613,1.6918,3,86
54614,1.7232,3,22
54615,1.4592,3,11
54616,1.8351,3,6
54617,1.6386,3,84
54618,1.9791,3,15
54619,1.8249,3,11
54620,1.8011,3,6
54621,1.6191,3,18
54622,1.6884,3,90
54623,2.101,3,90
54624,1.7777,3,88
54625,1.5894,3,99
54626,1.8293,3,79
54627,1.6892,3,6
54628,1.4734,3,92
54629,2.0156,3,96
54630,1.7982,3,10
54631,2.0349,3,10
54632,1.5064,3,6
54633,2.2274,3,9
54634,1.8294,3,95
54635,1.8726,3,88
54636,1.7192,3,17
54637,1.8183,3,9
54638,2.0441,3,2
54639,1.6022,3,93
54640,1.9629,3,98
54641,1.6188,4,9
54642,1.8144,3,88
54643,2.0162,3,89
54644,2.2051,3,98
54645,1.9747,3,10
54646,1.7917,3,91
54647,1.875,3,0
54648,1.8465,3,14
54649,2.0355,3,87
54650,2.0831,3,11
54651,1.8377,2,87
54652,1.8843,3,0
54653,1.4886,3,10
54654,1.9108,3,94
54655,1.7207,3,84
54656,1.9541,3,10
54657,1.6099,3,15
54658,2.0662,3,20
54659,1.8177,3,7
54660,1.9768,3,87
54661,1.5861,3,88
54662,2.1086,2,8
54663,2.157,3,16
54664,2.0341,3,16
54665,1.6426,3,8
54666,1.5898,3,93
54667,2.0457,3,88
54668,1.9026,3,15
54669,1.7195,3,9
54670,1.7149,3,85
54671,1.9076,3,3
54672,1.6013,3,99
54673,1.4482,3,86
54674,2.0086,3,100
54675,1.8582,3,15
54676,1.9371,3,90
54677,1.9875,3,79
54678,1.9167,3,81
54679,1.9582,3,14
54680,1.8745,3,10
54681,1.8306,3,6
54682,1.7898,3,88
54683,2.1289,3,9
54684,1.7792,3,95
54685,1.8337,3,95
54686,1.9919,3,91
54687,1.5411,3,81
54688,1.6913,3,7
54689,1.7265,3,91
54690,1.9397,3,4
54691,1.9493,3,6
54692,1.8205,3,91
54693,1.8582,3,85
54694,1.7185,3,7
54695,1.9253,3,88
54696,2.0227,3,9
54697,1.8144,3,18
54698,1.6854,3,92
54699,1.5848,3,92
54700,2.1569,3,17
54701,2.0114,3,86
54702,1.8717,3,100
54703,1.7672,3,91
54704,1.9203,3,12
54705,2.0097,3,97
54706,1.8368,3,5
54707,1.9144,3,14
54708,1.9147,3,85
54709,1.7372,3,12
54710,1.8628,3,15
54711,2.0,3,12
54712,1.902,3,12
54713,1.9794,3,9
54714,1.7501,3,80
54715,1.6851,3,100
54716,2.2493,3,96
54717,1.5455,3,92
54718,1.7002,3,7
54719,1.8818,3,96
54720,1.7648,3,8
54721,1.9439,3,88
54722,1.7822,3,91
54723,1.8186,3,86
54724,2.1955,3,10
54725,1.8449,3,89
54726,1.7182,3,84
54727,1.7516,3,100
54728,1.5782,3,88
54729,1.778,2,91
54730,2.0575,3,90
54731,1.6039,3,0
54732,2.0895,3,83
54733,2.104,3,3
54734,1.958,3,90
54735,2.1539,3,94
54736,1.7066,3,89
54737,1.8933,3,9
54738,1.373,3,90
54739,1.7687,3,99
54740,1.7247,3,14
54741,1.738,3,6
54742,1.535,3,6
54743,1.9296,3,90
54744,2.2073,3,13
54745,2.2616,3,96
54746,1.7817,3,92
54747,1.8073,3,89
54748,1.7694,3,13
54749,1.9054,3,87
54750,2.1092,3,88
54751,2.2125,3,12
54752,1.6762,2,94
54753,1.9812,3,88
54754,1.6924,3,90
54755,1.735,3,88
54756,1.533,3,13
54757,1.9289,3,89
54758,1.9354,3,12
54759,2.1371,3,15
54760,2.1524,3,88
54761,1.3787,3,89
54762,1.9117,3,93
54763,1.8315,3,5
54764,1.5186,3,8
54765,1.3872,3,85
54766,1.7486,3,9
54767,1.927,3,96
54768,1.792,3,6
54769,2.0545,3,11
54770,1.4602,3,17
54771,2.0298,3,0
54772,2.0437,3,8
54773,1.6977,3,11
54774,1.6968,3,15
54775,1.738,3,12
54776,1.912,3,19
54777,1.9409,3,91
54778,1.4029,3,13
54779,1.9622,3,86
54780,1.9584,3,88
54781,2.0204,3,91
54782,1.7026,3,12
54783,2.0834,3,93
54784,1.6934,3,93
54785,1.8598,3,88
54786,2.0945,3,90
54787,1.8823,3,94
54788,1.8011,3,17
54789,1.8103,3,94
54790,1.9107,3,92
54791,1.8066,3,5
54792,1.9204,3,92
54793,2.1934,3,84
54794,1.7524,3,12
54795,1.723,3,93
54796,1.8972,3,80
54797,2.022,3,14
54798,1.6583,3,19
54799,1.8538,3,94
54800,1.7056,3,5
54801,1.7375,3,4
54802,1.7325,3,1
54803,1.7387,3,13
54804,1.7843,3,93
54805,1.9051,3,81
54806,1.7953,3,15
54807,1.8069,3,88
54808,1.7959,3,15
54809,1.8903,3,12
54810,1.898,3,96
54811,1.685,3,86
54812,1.9354,3,13
54813,1.7272,3,25
54814,1.7867,3,7
54815,1.9876,3,98
54816,1.737,3,91
54817,1.7272,3,7
54818,1.6299,3,91
54819,1.3412,3,87
54820,1.8231,3,8
54821,2.1282,3,8
54822,1.9667,3,14
54823,1.7633,3,87
54824,1.7409,3,91
54825,1.759,3,94
54826,2.0653,3,93
54827,1.6654,3,84
54828,1.9525,3,100
54829,1.9975,2,86
54830,1.6374,2,92
54831,1.7822,3,5
54832,1.8877,3,95
54833,1.9578,3,90
54834,1.8908,3,10
54835,1.6447,3,89
54836,1.6509,3,17
54837,1.9437,3,93
54838,1.6442,3,12
54839,1.772,3,13
54840,1.4994,3,92
54841,2.0462,3,14
54842,1.9017,3,8
54843,1.8822,3,7
54844,1.5324,3,87
54845,2.1681,3,88
54846,1.7884,3,86
54847,1.9477,3,98
54848,1.7953,3,87
54849,1.786,3,4
54850,1.3823,3,84
54851,1.5505,3,93
54852,1.7275,3,4
54853,1.6719,3,82
54854,1.9263,3,11
54855,2.002,3,88
54856,2.0418,3,93
54857,1.8184,2,14
54858,1.4568,3,95
54859,1.6628,3,9
54860,1.6434,3,91
54861,2.0373,3,9
54862,1.5139,3,10
54863,1.5883,3,7
54864,1.5141,3,14
54865,1.656,3,19
54866,2.0274,3,92
54867,2.1193,3,89
54868,1.8145,3,85
54869,1.3079,2,1
54870,2.1507,3,11
54871,1.9183,3,9
54872,1.562,3,6
54873,1.8596,3,90
54874,1.73,2,89
54875,1.9395,3,93
54876,1.3443,3,88
54877,1.4261,3,90
54878,2.1994,3,13
54879,1.7797,3,86
54880,1.9988,2,4
54881,1.6654,3,92
54882,1.9148,3,89
54883,1.8568,3,74
54884,1.498,3,6
54885,1.5429,3,96
54886,1.6178,3,5
54887,1.5715,3,84
54888,1.6658,3,87
54889,1.6107,3,88
54890,1.8315,3,10
54891,1.9777,3,92
54892,1.5601,3,13
54893,1.7965,3,17
54894,1.5006,3,13
54895,2.1877,3,87
54896,1.776,3,88
54897,1.6356,3,82
54898,1.9321,3,84
54899,1.9096,3,99
54900,1.8689,3,8
54901,1.9231,3,13
54902,2.1493,3,91
54903,2.1153,3,81
54904,2.1213,3,13
54905,1.8422,3,13
54906,1.9491,3,90
54907,2.1692,3,14
54908,1.7008,3,16
54909,1.9633,3,13
54910,1.9618,3,11
54911,1.7305,3,87
54912,1.9031,3,16
54913,1.6573,3,88
54914,1.7861,2,91
54915,1.8215,3,92
54916,1.8797,3,79
54917,1.7252,3,88
54918,2.1189,3,90
54919,1.8698,3,15
54920,1.6627,3,11
54921,1.5391,3,88
54922,1.6863,3,85
54923,1.4463,3,3
54924,2.2737,3,94
54925,1.8208,3,89
54926,1.9139,3,3
54927,1.9625,3,0
54928,1.8832,3,84
54929,1.472,3,6
54930,1.8188,3,6
54931,1.5956,2,21
54932,2.1162,3,84
54933,2.1419,3,87
54934,1.7945,3,14
54935,1.7813,3,15
54936,1.698,2,87
54937,1.6062,3,86
54938,1.9057,3,4
54939,1.9577,3,12
54940,2.2137,3,6
54941,1.751,3,2
54942,1.7043,3,19
54943,1.7966,3,84
54944,1.7991,3,94
54945,1.7687,3,95
54946,1.4149,3,15
54947,1.5041,3,85
54948,1.9097,3,12
54949,1.4796,3,5
54950,1.6089,3,90
54951,1.8458,3,96
54952,1.5753,3,92
54953,1.8364,3,93
54954,1.9097,3,6
54955,1.8199,3,94
54956,1.9705,3,14
54957,1.9498,3,83
54958,1.8966,3,11
54959,1.7203,3,14
54960,1.8589,3,91
54961,1.7344,3,7
54962,2.0644,3,98
54963,1.7194,3,93
54964,1.8924,2,94
54965,1.8746,3,88
54966,1.5253,2,7
54967,1.5868,3,82
54968,1.8535,3,99
54969,1.7632,3,11
54970,1.893,3,90
54971,1.8653,3,90
54972,1.4766,3,16
54973,1.8969,3,96
54974,1.8337,3,8
54975,1.781,3,91
54976,1.7029,3,90
54977,1.8873,3,86
54978,1.7561,3,95
54979,1.8867,3,7
54980,1.6219,3,93
54981,2.0121,3,92
54982,1.631,3,10
54983,1.8233,3,6
54984,2.1157,3,8
54985,1.9386,3,93
54986,1.6515,3,88
54987,1.8545,3,90
54988,1.7674,3,13
54989,2.0745,3,100
54990,1.4088,3,14
54991,1.9307,3,6
54992,1.7483,3,91
54993,1.8436,3,88
54994,1.7816,3,7
54995,1.8129,3,94
54996,1.8457,3,1
54997,2.0677,3,86
54998,2.0918,3,6
54999,1.7313,3,16
55000,1.5708,3,95
55001,1.8848,3,88
55002,1.9214,3,92
55003,1.9799,3,95
55004,1.8301,3,87
55005,1.9611,3,88
55006,1.7026,3,86
55007,1.7174,3,13
55008,2.1386,3,92
55009,1.8378,3,22
55010,2.1957,3,92
55011,1.9289,3,85
55012,1.994,3,13
55013,1.9509,3,94
55014,1.6339,3,90
55015,2.1036,3,81
55016,1.6742,3,91
55017,1.831,3,94
55018,1.8025,3,97
55019,1.8346,2,85
55020,1.845,3,89
55021,1.4409,3,4
55022,1.6246,3,10
55023,1.9521,3,18
55024,1.5419,3,8
55025,1.6888,3,91
55026,1.6219,3,82
55027,1.7481,3,8
55028,1.8445,3,84
55029,1.8844,3,11
55030,1.9788,3,88
55031,2.0653,3,93
55032,1.9354,3,89
55033,1.7743,3,11
55034,1.822,3,96
55035,1.916,3,90
55036,1.7733,3,97
55037,1.9128,3,84
55038,1.9204,3,91
55039,1.8897,3,92
55040,1.5654,3,91
55041,1.888,3,10
55042,1.8609,3,90
55043,1.8602,3,19
55044,1.9563,3,5
55045,2.2818,3,90
55046,1.9606,3,20
55047,1.8606,3,85
55048,2.1421,3,90
55049,1.7795,3,88
55050,1.6509,3,95
55051,1.5269,3,91
55052,1.6415,3,10
55053,2.087,3,90
55054,1.6897,3,94
55055,1.6597,3,12
55056,1.9884,3,6
55057,1.6739,3,8
55058,1.621,3,91
55059,1.8125,3,89
55060,1.7976,3,20
55061,1.9456,3,91
55062,1.9779,3,8
55063,1.7898,3,91
55064,1.9531,3,98
55065,1.6855,3,4
55066,2.2686,3,100
55067,2.1885,3,96
55068,1.7307,3,6
55069,1.514,3,8
55070,1.9075,3,5
55071,1.8941,3,89
55072,1.6936,3,7
55073,1.6169,3,9
55074,1.8617,3,93
55075,1.8826,3,90
55076,2.0919,3,4
55077,1.7865,3,6
55078,1.8735,3,5
55079,2.0323,3,89
55080,1.8201,3,3
55081,2.0112,3,91
55082,1.7082,3,9
55083,1.8026,3,14
55084,1.9091,3,13
55085,2.0289,3,12
55086,2.0617,3,12
55087,2.0271,3,4
55088,1.6697,3,21
55089,1.8886,3,92
55090,1.3155,3,87
55091,1.8247,3,87
55092,1.7737,3,7
55093,1.7207,3,6
55094,1.9046,3,89
55095,1.9376,3,95
55096,2.3541,3,78
55097,1.1341,3,81
55098,1.8044,3,87
55099,1.8691,3,91
55100,2.0434,3,93
55101,1.7366,3,84
55102,1.899,3,90
55103,1.8084,3,90
55104,1.9849,3,11
55105,1.6619,3,11
55106,1.8558,3,15
55107,1.5327,3,88
55108,1.326,3,88
55109,1.7594,3,89
55110,1.7942,3,76
55111,1.7273,3,87
55112,2.0539,3,6
55113,1.6531,3,15
55114,1.7994,3,14
55115,1.8655,3,5
55116,1.8405,3,92
55117,1.9181,3,100
55118,1.9294,3,13
55119,2.0855,3,23
55120,1.9396,3,87
55121,1.6698,3,94
55122,2.1346,3,100
55123,2.4767,3,88
55124,1.7065,3,12
55125,1.5966,3,89
55126,2.0244,3,96
55127,1.7674,3,8
55128,1.8207,3,87
55129,2.0167,3,8
55130,1.7638,3,82
55131,1.449,3,86
55132,1.6672,3,90
55133,1.7135,2,94
55134,1.8227,3,86
55135,1.6443,3,86
55136,1.7241,3,4
55137,2.0356,3,15
55138,2.0483,3,9
55139,1.5295,3,90
55140,2.0312,3,13
55141,2.0237,3,91
55142,1.9869,3,88
55143,2.1483,3,11
55144,2.0057,3,2
55145,2.1505,3,0
55146,1.5593,3,99
55147,2.0729,3,94
55148,1.7826,3,87
55149,1.7449,3,85
55150,1.6164,3,93
55151,1.7618,3,12
55152,1.7515,3,91
55153,1.7796,3,89
55154,1.7828,3,98
